feature	diet_dairy	diet_meat	time_baseline	time_endpoint	n_embeddings	max_hits	predicted_class	avg_probability	21tdsqsa	7o4yga2v	8lofhbbf	ai9n4jxs	q2gzu1o3	qb4y98x0	wcksnlsg
N_AQ.146	2	5	1	6	7	6	time_endpoint	0.7346921424564119	0.8706559520292907	0.8839742358249273	0.4615233953024381	0.8398994557723655	0.5501628217690582	0.979450594862622	0.5571785416341818
N_AQ.1456	1	6	5	2	7	6	diet_meat	0.6096083880958736	0.5883277524576096	0.5570124923108872	0.6460022037559529	0.1820447022113445	0.9635382408956522	0.5567510619578385	0.77358226308183
N_LP.1145	1	6	4	3	7	6	diet_meat	0.684038830150178	0.6457646918777067	0.4810923367929217	0.9999167678629238	0.5696777958114879	0.8823074119487491	0.589175248128772	0.6203375586286851
N_LP.1947	3	4	6	1	7	6	time_baseline	0.7190897648620054	0.4842903781741199	0.735478508961984	0.6943298333312231	0.9416932436675972	0.6697983015141877	0.783173793203455	0.7248642951814709
P_LP.2667	2	5	1	6	7	6	time_endpoint	0.729280449496137	0.6745327467226618	0.9634177128164022	0.4683639242149062	0.736507638958374	0.7761459315251323	0.924245398251749	0.5617497939837334
N_AQ.325	2	5	1	6	7	6	time_endpoint	0.7479012941200806	0.7815539339993102	0.9101918705343158	0.498856191397929	0.7127621897872408	0.5680744091246785	0.9969271808500814	0.7669432831470081
N_AQ.770	2	5	6	1	7	6	time_baseline	0.8019256546474915	0.9740534126443016	0.9976483689033796	0.7669842545016284	0.9547582195142766	0.6645591958896028	0.8930518847697596	0.362424246309493
N_AQ.872	1	6	2	5	7	6	diet_meat	0.6936850107374104	0.7996179816207537	0.8345428676488904	0.997576969510965	0.5697577069950263	0.6521881565916198	0.7937983387208538	0.2083130540737634
N_LP.1123	3	4	6	1	7	6	time_baseline	0.7013608248803072	0.92625701138877	0.9997041929307612	0.6692466113001774	0.602966581740493	0.7922317032490138	0.0271678608716422	0.8919518126812922
N_LP.1129	6	1	3	4	7	6	diet_dairy	0.5697218293841144	0.9323052449591068	0.5564462004767776	0.0400028647585314	0.6070317243787797	0.5888250132356023	0.7499222072366137	0.5135195506433892
N_AQ.1445	1	6	4	3	7	6	diet_meat	0.6781108407090393	0.5989251604786086	0.5977793344478606	0.9581044571637816	0.3774757074830796	0.7981340436263702	0.7070925176135725	0.7092646641500018
P_LP.1715	3	4	1	6	7	6	time_endpoint	0.6617272866249921	0.7010569560597204	0.1970304732602533	0.7565320000791363	0.7194939759462564	0.5291873687814749	0.968577706626482	0.7602125256216212
N_LP.1943	6	1	2	5	7	6	diet_dairy	0.6449437949190026	0.5284291473344517	0.3866285690156876	0.7664703198319915	0.7930173753345764	0.7541096116206183	0.6770426245873686	0.6089089167083248
N_AQ.1447	6	1	5	2	7	6	diet_dairy	0.5594811493175843	0.7422450359735397	0.6307206716892833	0.1148902800050916	0.5962195574288907	0.7394302149260514	0.5423463742242952	0.5505159109759383
N_LP.1130	4	3	6	1	7	6	time_baseline	0.7498082519354955	0.9955358701665672	0.9945562047599564	0.4446008540775896	0.6755872969770462	0.6171457491587644	0.9331371357809216	0.588094652627623
N_LP.1131	4	3	6	1	7	6	time_baseline	0.6497139427089647	0.7050448882825795	0.1695584901604893	0.6312874753273487	0.6536370736306292	0.5892865505779459	0.8459368089272519	0.9532463120565084
P_LP.2685	4	3	6	1	7	6	time_baseline	0.72462620780312	0.3967740343009547	0.9747447330724084	0.6082363555785208	0.837258251201174	0.6952707154160027	0.9184292258692156	0.641670139183564
N_AQ.324	1	6	5	2	7	6	diet_meat	0.7890327808043777	0.7972914123802043	0.7179857793253711	0.9999109291715942	0.3300823326211375	0.9602325764137574	0.8218409294807603	0.8958855062378196
P_LP.2680	3	4	1	6	7	6	time_endpoint	0.5871415056455469	0.7193873513664597	0.1784109675126008	0.6398437501039891	0.5590676108121998	0.7809597780980407	0.6512357540673288	0.5810853275582094
N_AQ.753	1	6	6	1	7	6	diet_meat	0.6763224854170717	0.4073579396859604	0.7456946375622042	0.5464611405201907	0.57456073745212	0.7293638476227119	0.9118683969585184	0.8189506981177967
P_LP.172	1	6	3	4	7	6	diet_meat	0.6443964298819399	0.0658367818651774	0.5990351507350359	0.8703818228881516	0.6611871712956661	0.8333685663358504	0.8410361135977661	0.6399294024559314
N_LP.114	4	3	6	1	7	6	time_baseline	0.6814707446841446	0.7493416300729975	0.7692274420615143	0.3475607497290364	0.8836084536529594	0.7313842099287339	0.6989240647534537	0.5902486625903167
N_LP.194	4	3	1	6	7	6	time_endpoint	0.7285488540273087	0.6048041840320958	0.9860465371549446	0.3925478740591807	0.7469730340328793	0.5247236033621879	0.9372700391131136	0.9074767064367596
P_LP.2671	1	6	3	4	7	6	diet_meat	0.7256563766771842	0.8848649520406764	0.3717717945201323	0.6164776874589448	0.8915121925558388	0.7847119164781302	0.7427960911414098	0.7874600025451568
N_AQ.721	5	2	1	6	7	6	time_endpoint	0.6100675370487892	0.6827410252368432	0.3025504611239689	0.5063068915196314	0.7074059113196945	0.5923831819753338	0.7698184008088333	0.7092668873572191
N_LP.1144	2	5	6	1	7	6	time_baseline	0.6915359661827223	0.9457246766351096	0.6044855517407032	0.5562258798183501	0.4690017501971343	0.7827422429013232	0.9214247796170324	0.5611468823694035
P_LP.2646	5	2	1	6	7	6	time_endpoint	0.6311338761453297	0.5057392212686384	0.7096122549613215	0.6783949710617629	0.8568970756487142	0.6229684214705459	0.2822069327839357	0.7621182558223887
N_AQ.559	2	5	6	1	7	6	time_baseline	0.7548114075493251	0.9852423682452244	0.9996256680613326	0.6481738718140967	0.9903223216501408	0.7538230479407826	0.0906382235144627	0.8158543516192356
N_AQ.880	4	3	1	6	7	6	time_endpoint	0.7443978090717857	0.812572078243569	0.8925280398716539	0.8167847248468219	0.8485650585213026	0.7159519499110183	0.1969818840857062	0.9274009280224284
P_LP.1739	6	1	5	2	7	6	diet_dairy	0.613625677909074	0.6436425453394141	0.5275455626923503	0.6757120533373799	0.8340896395907843	0.7765570347808863	0.1693180477350697	0.6685148618876332
P_LP.1751	2	5	6	1	7	6	time_baseline	0.759897966307182	0.9374259747553816	0.9755669421791904	0.7140149505685384	0.9901412320754596	0.5473900587696146	0.1683450150138025	0.9864015907882872
P_LP.1753	1	6	5	2	7	6	diet_meat	0.8129358260583838	0.7363442859966453	0.6766608268314165	0.996218478499734	0.8578108974595147	0.4715329665321005	0.9832212651430252	0.9687620619462504
N_LP.1178	1	6	2	5	7	6	diet_meat	0.6696332546256688	0.6653096801711168	0.6667350210110091	0.9816420272394336	0.6961054103282611	0.4968077485641419	0.5251491826416759	0.6556837124240432
P_LP.2605	4	3	1	6	7	6	time_endpoint	0.6635318757121784	0.2321123957430451	0.6613853849240049	0.769771418364921	0.8119111322375299	0.5948203636205125	0.9972864215395228	0.577436013555713
P_LP.2604	4	3	1	6	7	6	time_endpoint	0.7936256848534186	0.6704962835945711	0.9988679840982264	0.3363582523625759	0.9015899239774372	0.677837457844678	0.9951925576998863	0.9750373343965542
N_AQ.435	4	3	6	1	7	6	time_baseline	0.7174483188716826	0.9764816214831136	0.9159969310953467	0.7531612200388679	0.8388654390140131	0.7176451846926764	0.0105708048316126	0.8094170309461481
P_LP.1756	1	6	4	3	7	6	diet_meat	0.6240863002747267	0.6181098440166293	0.8064581625746778	0.9266086754313768	0.5148467555416968	0.7018142263423545	0.6938023059545129	0.1069641320618386
N_LP.118	3	4	6	1	7	6	time_baseline	0.6990287791529315	0.9254092137552756	0.9407111197941224	0.5997148001036056	0.8107716848191258	0.7433262581652691	0.0073008571339183	0.8659675202992032
N_LP.1180	5	2	6	1	7	6	time_baseline	0.6655751344345012	0.6065670044834861	0.8204627999193216	0.7237183694763182	0.9623972082064604	0.9082990986313092	0.008223390942519	0.6293580693820937
N_LP.1916	2	5	6	1	7	6	time_baseline	0.7503181961913121	0.983530897673141	0.9880885026572276	0.7500315309213046	0.7549517716500593	0.5982649495008224	0.8746531955686205	0.30270652536801
N_LP.1915	1	6	3	4	7	6	diet_meat	0.6567443246953031	0.5485362971524698	0.7831751397285557	0.9976524840415096	0.3159062148649648	0.8036594107534245	0.5261756152040888	0.6221051111221088
P_LP.2596	1	6	3	4	7	6	diet_meat	0.6852500963540453	0.1161065664592834	0.7537164728083299	0.8956689676540976	0.754243446597626	0.6003841231463003	0.8245071742201079	0.8521239235925723
N_LP.1185	2	5	6	1	7	6	time_baseline	0.790013881425929	0.9948572413214968	0.9784361873970104	0.6609537425053311	0.9449764306537678	0.8145588564269317	0.4587852712948516	0.6775294403821139
N_LP.1186	4	3	1	6	7	6	time_endpoint	0.6944582602799271	0.8889539183425881	0.5814072844118316	0.4420569167332189	0.6230599851490873	0.8435715742660818	0.7445278718563123	0.7376302712003692
P_LP.1764	3	4	1	6	7	6	time_endpoint	0.7060122182354497	0.8642956534166949	0.4123971895931272	0.5240543144231178	0.7133268358552552	0.7205222696123377	0.8484575806690121	0.8590316840786033
N_AQ.890	1	6	4	3	7	6	diet_meat	0.7369246033445261	0.8375457965230083	0.7138777384328757	0.9982685587907576	0.5980165027071616	0.954077776855289	0.9599093779805628	0.0967764721220271
N_LP.1905	4	3	6	1	7	6	time_baseline	0.6722101638818082	0.9913558228100388	0.1057521931726005	0.5120837164850874	0.9841259377159484	0.5679702599189398	0.8666391642822219	0.6775440527878218
N_LP.1904	1	6	3	4	7	6	diet_meat	0.7741574592609112	0.6547585540277412	0.4389547111780904	0.992508282906426	0.6214939174972903	0.9452300544933336	0.8877662690793516	0.8783904256441456
N_LP.1903	6	1	4	3	7	6	diet_dairy	0.6986211749110609	0.7804207290322699	0.3015980589865176	0.9377559272576405	0.868603548807799	0.6430114986895206	0.8212899482263692	0.5376685133773098
N_AQ.413	1	6	6	1	7	6	diet_meat	0.654231988737308	0.1392230309871869	0.7097248425654943	0.7559339040092241	0.7254197781147975	0.6886655787579625	0.9747569297559808	0.5858998569705101
P_LP.1768	2	5	6	1	7	6	time_baseline	0.6604481283673651	0.9649479475061208	0.9947801155044902	0.5548792020603168	0.7559525831637695	0.7211125313287183	0.0269214521247339	0.6045430668834058
N_AQ.51	6	1	3	4	7	6	diet_dairy	0.669070397963445	0.7433933744665565	0.3466701175111722	0.664097795958094	0.6579568066795776	0.6273177140346524	0.9757967342990108	0.6682602427950517
P_LP.261	4	3	1	6	7	6	time_endpoint	0.7740991705153125	0.8524850587562753	0.9981211081047658	0.553405816378759	0.9844984057153462	0.8178020573822351	0.2692467424533259	0.9431350048164794
N_LP.192	1	6	4	3	7	6	diet_meat	0.6505412194056939	0.5155067732199569	0.6939909940840164	0.9922800106692362	0.7836591872324259	0.5983281545323932	0.5760818369128622	0.393941579188966
N_LP.1163	6	1	3	4	7	6	diet_dairy	0.6433455187051018	0.6715899034333694	0.2651122777497151	0.7645513867973686	0.6153715756409612	0.7519155562201238	0.7747388931928373	0.6601390379013372
P_LP.174	1	6	3	4	7	6	diet_meat	0.7292654619984604	0.6993421483263893	0.6116292306292661	0.9883981341796024	0.3510502189745426	0.8340495624907788	0.675305985210701	0.9450829541779426
P_LP.2642	2	5	1	6	7	6	time_endpoint	0.6894648387789308	0.5457910466341582	0.8092387686664099	0.3919513876304499	0.7860142632591348	0.6439335355649598	0.7350956971512596	0.9142291725461432
P_LP.2641	1	6	5	2	7	6	diet_meat	0.6968799852110604	0.6589808596267613	0.6834756526750656	0.8618214685748979	0.6649230895343329	0.8187826727594363	0.799578825133288	0.3905973281736404
N_LP.1926	3	4	6	1	7	6	time_baseline	0.7226581035160308	0.7715041814583317	0.977128867382004	0.6895047982321278	0.6648612648388088	0.5953912270618965	0.9995511904365502	0.3606651952024965
P_LP.2638	1	6	5	2	7	6	diet_meat	0.79120802077613	0.6679482460045558	0.8819350604159855	0.9872773538242324	0.4813001757559814	0.9344662761901597	0.9199175008778978	0.6656115323640966
N_LP.1160	2	5	6	1	7	6	time_baseline	0.7740418320214963	0.8664128725055813	0.9898670738661504	0.7231790532913336	0.9423683458997693	0.687766207868292	0.2558481630684677	0.9528511076508802
N_LP.1161	2	5	6	1	7	6	time_baseline	0.6719321902349257	0.6195900665398855	0.8258468885862145	0.6113169910212344	0.7182013172833526	0.1694453515109424	0.9915096797903274	0.7676150369125232
P_LP.2633	4	3	6	1	7	6	time_baseline	0.7229038548720262	0.9599396670211584	0.8286221309452443	0.6715756028233077	0.9462096781343354	0.5163473015926889	0.8519317855172712	0.285700818070178
P_LP.2632	6	1	6	1	7	6	diet_dairy	0.7694301945620855	0.9516396442497116	0.5513060782205954	0.9294322565594936	0.8508450469572254	0.8513776273652195	0.481398995689974	0.7700117128923794
P_LP.263	1	6	6	1	7	6	diet_meat	0.6923659223448936	0.7183081539230922	0.8409467876062903	0.9969439055489376	0.6138142612397349	0.8933977271508499	0.7328651040727114	0.0502855168726382
N_LP.1171	2	5	6	1	7	6	time_baseline	0.6084647668207249	0.945460317220136	0.6721703563677144	0.6451590145655999	0.6547886262876119	0.5087561142323495	0.1794218385910642	0.6534971004805985
P_LP.1742	1	6	4	3	7	6	diet_meat	0.7295622102033487	0.6529899012332214	0.574708912730272	0.9994560481777832	0.8649830602799314	0.785469018694093	0.8608541099923251	0.3684744203158153
N_LP.1164	4	3	1	6	7	6	time_endpoint	0.7272177429750718	0.96739578218528	0.9723007819148816	0.6539853925929049	0.6476918190998585	0.5073375833168439	0.3959647535427971	0.9458480881729362
N_LP.1924	1	6	3	4	7	6	diet_meat	0.6944595223237259	0.4143011160723228	0.7422602470003511	0.999855907001863	0.516034345809234	0.5723569025523069	0.9778285573598138	0.6385795804701904
P_LP.2627	3	4	6	1	7	6	time_baseline	0.7100761449788301	0.6468814155186885	0.9708686684651712	0.5767845619819679	0.8354938888021384	0.7785861743104864	0.7564312864965756	0.4054870192767836
P_LP.1743	5	2	6	1	7	6	time_baseline	0.6714983002360693	0.6060182263760429	0.9825289717027524	0.5645828742795537	0.8687162978209864	0.815580785648744	0.689924876185839	0.1731360696385667
P_LP.262	4	3	1	6	7	6	time_endpoint	0.6723916063721906	0.7810724756122176	0.5918329309065727	0.7509739474421979	0.9077916642923068	0.1857098210187303	0.975751052988706	0.5136093523446026
N_AQ.883	6	1	4	3	7	6	diet_dairy	0.699410328960875	0.8555905340768865	0.6097879463695794	0.027511188296762	0.8098797891748103	0.9331417968210888	0.7483243492657474	0.9116366987212504
P_LP.1748	3	4	6	1	7	6	time_baseline	0.6900215736694452	0.9804167638795724	0.1217436249884058	0.6271224127665846	0.9359227205184036	0.8157817602953328	0.6694953503600279	0.6796683828777896
N_LP.117	5	2	1	6	7	6	time_endpoint	0.7611426736990233	0.2293256277158719	0.9622591024337545	0.5610484514904707	0.9548952427433488	0.7063589547067307	0.9347017876823313	0.9794095491206564
P_LP.2691	5	2	1	6	7	6	time_endpoint	0.8399158488253458	0.9780160790479396	0.9620813727088424	0.4214952524700759	0.946445960497448	0.8991254184705442	0.9642618838101576	0.7079849747724117
N_LP.1949	5	2	6	1	7	6	time_baseline	0.7779710489430665	0.9920503795324698	0.9840189182700046	0.7178910472947981	0.8961798230723924	0.5887964123449063	0.9785639482737676	0.2882968138131261
P_LP.2428	1	6	6	1	7	6	diet_meat	0.6587985005712208	0.1350478235183589	0.6666575598794567	0.994216809187966	0.7040166412807563	0.9017349547111732	0.6558262876110342	0.5540894278098005
N_LP.1986	1	6	5	2	7	6	diet_meat	0.6948684206497714	0.3684036187207694	0.6505639453734847	0.9793691363821994	0.5686813034834274	0.8170189113531026	0.7363053307709964	0.7437366984644196
N_LP.1042	4	3	1	6	7	6	time_endpoint	0.780810769842347	0.9829566571524516	0.987964951824591	0.6368033603660123	0.9350680938589324	0.769874131042695	0.411140125979622	0.7418680686721251
N_LP.1044	6	1	3	4	7	6	diet_dairy	0.6796796483793167	0.8665414935817288	0.5053974487476307	0.0501960920395275	0.8945538309992372	0.8141886786072741	0.6688177318822995	0.9580622627975196
N_LP.1046	3	4	6	1	7	6	time_baseline	0.698909343158899	0.6247006538280646	0.706310710043792	0.4574863201387166	0.6372867314787967	0.7333103496552851	0.947899300323892	0.785371336643746
N_AQ.1419	2	5	6	1	7	6	time_baseline	0.744484584373583	0.959642330560486	0.988636644067045	0.6774171447047543	0.9855985701616846	0.8135615946555305	0.0673073234321951	0.7192284830333862
N_AQ.347	4	3	6	1	7	6	time_baseline	0.6706346090380653	0.891845146277585	0.9614631667306388	0.6506623428916853	0.6819268563856584	0.5527476351544398	0.6803880663246905	0.2754090495017586
N_LP.1981	6	1	6	1	7	6	diet_dairy	0.6310549588537125	0.7992347098407523	0.388726041400446	0.5627765779593286	0.653000488938708	0.6015059595470453	0.6461148262382439	0.766026108051463
N_LP.1052	6	1	5	2	7	6	diet_dairy	0.6815500478896237	0.783914855724987	0.2751270545955747	0.8932325888565081	0.7754159856447217	0.6197143168947364	0.5092777354792085	0.9141677980316298
P_LP.1651	1	6	1	6	7	6	diet_meat	0.6898843982162026	0.160807625285973	0.7052012854350871	0.9971063403379882	0.5587686284527135	0.9112602238412932	0.9604477383893304	0.5355989457710335
N_LP.1980	3	4	1	6	7	6	time_endpoint	0.6547617471296281	0.8690979435257332	0.933115463138731	0.6692209193060712	0.216823602414335	0.5366466666738368	0.8328186803612686	0.5256089544874205
N_LP.1055	3	4	6	1	7	6	time_baseline	0.7191094585309862	0.5851431693312671	0.7121589961975439	0.7355011111506342	0.942043174756286	0.8354804672335757	0.8806577959242118	0.3427814951233845
N_LP.1058	4	3	6	1	7	6	time_baseline	0.5943389702683769	0.7643108647339885	0.7499616251593091	0.5102546939702011	0.7598045414642793	0.1506491592609579	0.5080171286880304	0.7173747786018716
P_LP.1653	3	4	6	1	7	6	time_baseline	0.6949034350191947	0.8992082079892745	0.9647479994384408	0.6604620084703694	0.8206064936247317	0.8360755036176434	0.0039836507547339	0.6792401812391688
P_LP.2766	4	3	1	6	7	6	time_endpoint	0.7423258925484014	0.938615551970442	0.9527070974828652	0.5087413888232333	0.975770057928248	0.3590515163699491	0.5679564314128054	0.8934392038512672
P_LP.2765	1	6	4	3	7	6	diet_meat	0.7113278690673155	0.5194829770462671	0.7980474119874121	0.9876826082701348	0.6860733677097616	0.6078006003674931	0.8925042316917736	0.4877038863983664
N_LP.1979	4	3	1	6	7	6	time_endpoint	0.7931110627921829	0.9933117255122208	0.9981115760249916	0.3876692210536666	0.8560404279010289	0.6509598766178964	0.7895453736192233	0.8761392388162529
P_LP.2764	3	4	1	6	7	6	time_endpoint	0.660790791778585	0.5309334603388971	0.9904406438758452	0.3029777338017528	0.8907197110659265	0.5926460358333471	0.6948682726084061	0.6229496849259196
P_LP.2758	4	3	1	6	7	6	time_endpoint	0.7204747266664608	0.3686972760011148	0.9881827388338076	0.5173485042130553	0.8622870601266054	0.5995296053762306	0.7605641113497259	0.9467137907646864
P_LP.2757	1	6	4	3	7	6	diet_meat	0.6548843141656084	0.1135568582624502	0.7694635703422573	0.9973582272156792	0.5379132117576435	0.6078508895010505	0.9754062442311288	0.5826411978490496
P_LP.2755	2	5	6	1	7	6	time_baseline	0.6247819113775451	0.7949043751468141	0.0314962589623926	0.8333697588998334	0.95471418969993	0.5235377934786816	0.5262107512059959	0.7092402522491679
P_LP.2754	2	5	6	1	7	6	time_baseline	0.6751154588047958	0.9355052342367228	0.5903276645852822	0.5535186210732799	0.882177823020564	0.6314569983012546	0.3477977497767214	0.7850241206397457
N_LP.1068	4	3	6	1	7	6	time_baseline	0.743916407050735	0.9301530615738822	0.8706706092998826	0.8131446836861107	0.6413176578776271	0.4402513136829995	0.9208121439627622	0.5910653792718807
N_LP.1041	1	6	6	1	7	6	diet_meat	0.7313473653235472	0.6805374144847125	0.4587485502105056	0.9683353761663924	0.8764889046920915	0.9113645662390236	0.63523901532404	0.5887177301480643
